,New Book Name,ID,Link,Budget,Gross,Opening,Release Date,Awards List,Book Name,Characters,Genres,Num_reviews,Other editions,Pages,Star votes,Stars,publish_date,Award Count,Num Characters,Star_count_5,Star_count_4,Star_count_3,Star_count_2,Star_count_1,Star_count_total,Genre_Fiction,Genre_Fantasy,Genre_Classics,Genre_Mystery,Genre_Young Adult,Genre_Romance,Genre_Literature,Genre_Historical Fiction,Genre_Thriller,Genre_Childrens,Genre_Science Fiction,Genre_Novels,Genre_Contemporary,Genre_Adventure,Genre_Crime,Genre_Cultural,Genre_Sequential Art,Genre_Historical,Genre_Humor,Genre_Horror,Genre_Paranormal,Genre_Nonfiction,Genre_War,Genre_European Literature,Genre_Biography,Genre_Womens Fiction,Genre_Suspense,Genre_Chick Lit,Genre_Adult,Genre_Autobiography,Genre_History,Time Diff
683,Sense and Sensibility,tt0114388,http://www.imdb.com/title/tt0114388/,16000000,43182776,,1996-01-26,,Sense and Sensibility,"[Elinor Dashwood, Marianne Dashwood, Edward Ferrars, Colonel Brandon, Lady Middleton, John Middleton, Mr. Dashwood, Mrs. John Dashwood, Mrs. Dashwood, John Willoughby]","[Classics, Fiction, Romance]",10642.0,1620.0,409.0,"[291238, 256653, 134617, 33088, 17499]",4.05,1811-12-13 00:00:00,0.0,10.0,17499.0,33088.0,134617.0,256653.0,291238.0,733095.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67249 days 00:00:00.000000000
684,Seven Years in Tibet,tt0120102,http://www.imdb.com/title/tt0120102/,70000000,37901509,10066508.0,1997-10-10,,Seven Years in Tibet,[],"[Travel, Nonfiction, History, Biography, Adventure, Autobiography, Memoir]",620.0,73.0,330.0,"[3884, 4814, 2295, 400, 113]",4.04,1952-12-13,0.0,0.0,113.0,400.0,2295.0,4814.0,3884.0,11506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16372 days 00:00:00.000000000
685,Sex and the City,tt1000774,http://www.imdb.com/title/tt1000774/,65000000,152647258,56848056.0,2008-05-30,,Sex and the City,[Carrie Bradshaw],"[Womens Fiction, Chick Lit, Fiction, Romance, Contemporary, New York, Adult, Humor, Sexuality, Adult Fiction, Short Stories]",1532.0,86.0,304.0,"[10041, 8375, 10571, 6615, 3972]",3.35,1996-12-13,0.0,1.0,3972.0,6615.0,10571.0,8375.0,10041.0,39574.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4186 days 00:00:00.000000000
686,Sharpe's Eagle,tt0108107,http://www.imdb.com/title/tt0108107/,,,,,,Sharpe's Eagle (Richard Sharpe (chronological order) #8),"[Richard Sharpe, Patrick Harper, Henry Simmerson, Christian Gibbons, Josefina LaCosta, Thomas Leroy]","[Historical Fiction, Fiction, War, Historical, Adventure]",192.0,49.0,270.0,"[3421, 3634, 1302, 93, 15]",4.22,1981-01-01,0.0,6.0,15.0,93.0,1302.0,3634.0,3421.0,8465.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
687,Shiloh,tt0120118,http://www.imdb.com/title/tt0120118/,,1002175,115710.0,1997-04-25,"
Newbery Medal (1992), Texas Bluebonnet Award (1994), Rebecca Caudill Young Reader's Book Award (1994), Grand Canyon Reader Award for Intermediate Book (1994), Nene Award (1994)
...more
Massachusetts Children's Book Award (1994), Flicker Tale Children's Book Award (1994), Pennsylvania Young Readers' Choice Award for Grades 6-8 (1993), Dorothy Canfield Fisher Children's Book Award (1993), Pacific Northwest Library Association Young Reader's Choice Award for Youth (1994), Charlie May Simon Children's Book Award (1993), Children's Choice Book Award (1994), New Mexico Land of Enchantment Award (1994), IRA-CBC Young Adult Choice, IRA-CBC Teacher's Choice, Bluestem Book Award Nominee (2015), Oklahoma Sequoyah Award for Children (1994)
...less ",Shiloh (Shiloh #1),[],"[Fiction, Childrens, Young Adult, Animals, Classics, Realistic Fiction]",1610.0,40.0,145.0,"[19509, 19224, 15219, 3678, 1049]",3.89,1991-01-01,16.0,0.0,1049.0,3678.0,15219.0,19224.0,19509.0,58679.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2306 days 00:00:00.000000000
688,Shining Through,tt0105391,http://www.imdb.com/title/tt0105391/,,21733781,,1992-01-31,,Shining Through,[],"[Fiction, Historical Fiction, Romance, Historical, War, Mystery, Womens Fiction, Chick Lit]",160.0,25.0,402.0,"[752, 966, 652, 119, 35]",3.9,1988-12-13,0.0,0.0,35.0,119.0,652.0,966.0,752.0,2524.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1144 days 00:00:00.000000000
689,Shopgirl,tt0338427,http://www.imdb.com/title/tt0338427/,,10281585,229685.0,2005-11-04,"
Grammy Award Nominee for Best Spoken Word Album (2001)
",Shopgirl,"[Mirabelle Buttersfield, Ray Porter, Jeremy Malory]","[Fiction, Romance, Contemporary, Humor, Novels]",2413.0,42.0,130.0,"[4536, 10395, 11189, 4205, 1056]",3.42,,1.0,3.0,1056.0,4205.0,11189.0,10395.0,4536.0,31381.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
690,Shrek!,tt0126029,http://www.imdb.com/title/tt0126029/,60000000,267652016,42347760.0,2001-05-18,"
Zilveren Penseel (1991)
",Shrek!,[],"[Childrens, Picture Books, Childrens, Fantasy, Fiction, Media Tie In, Movies, Humor, Fantasy, Fairy Tales, Adventure, Literature, American, Humor, Comedy]",234.0,28.0,32.0,"[1080, 927, 863, 296, 111]",3.78,1990-12-13,1.0,0.0,111.0,296.0,863.0,927.0,1080.0,3277.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3809 days 00:00:00.000000000
691,Shutter Island,tt1130884,http://www.imdb.com/title/tt1130884/,80000000,128012934,41062440.0,2010-02-19,"
Barry Award Nominee for Best Novel (2004), Anthony Award Nominee for Best Novel (2004), Hammett Prize Nominee (2003), Grand Prix des lectrices de Elle for roman policier (2004)
",Shutter Island,"[Teddy Daniels, Chuck Aule, Dr. John Cawley, Dr. Jeremiah Naehring]","[Mystery, Fiction, Thriller, Suspense, Horror, Mystery, Crime]",6667.0,125.0,369.0,"[42016, 46645, 20874, 4508, 1563]",4.06,2003-04-15,4.0,4.0,1563.0,4508.0,20874.0,46645.0,42016.0,115606.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2502 days 00:00:00.000000000
692,Sideways,tt0375063,http://www.imdb.com/title/tt0375063/,12000000,71502303,207042.0,2005-01-21,,Sideways (The Sideways Trilogy #1),"[Maya, Jack Cole, Stephanie Logan, Miles Raymond]","[Fiction, Humor, Contemporary]",484.0,19.0,368.0,"[873, 1567, 1137, 362, 115]",3.67,2016-06-04,0.0,4.0,115.0,362.0,1137.0,1567.0,873.0,4054.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4152 days +00:00:00.000000000
693,Silk,tt0494834,http://www.imdb.com/title/tt0494834/,20000000,1103075,126537.0,2007-09-21,"
Prix des libraires du Québec for Lauréats hors Québec (1998)
",Silk,[Hervé Joncour],"[Fiction, Historical Fiction, European Literature, Italian Literature, Romance, Cultural, Japan, Cultural, Italy, Historical, Literature, Cultural, France, Novels]",1617.0,142.0,91.0,"[6016, 7660, 5193, 1652, 473]",3.81,1996-12-13,1.0,1.0,473.0,1652.0,5193.0,7660.0,6016.0,20994.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3934 days 00:00:00.000000000
694,Sink the Bismarck,tt0283597,http://www.imdb.com/title/tt0283597/,,,,,,Sink the Bismarck,[],"[War, World War II, War, Nonfiction, Historical]",35.0,22.0,118.0,"[151, 229, 135, 18, 3]",3.95,1958-12-13,0.0,0.0,3.0,18.0,135.0,229.0,151.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
695,Skellig,tt0382301,http://www.imdb.com/title/tt0382301/,,,,,"
Whitbread Award for Children's Book of the Year (1998), Mythopoeic Fantasy Award Nominee for Children's Literature (2000), Zilveren Griffel (2000), Rebecca Caudill Young Reader's Book Award Nominee (2001), Michael L. Printz Award Nominee (2000)
...more
North East Teenage Book Award Nominee (1999), Carnegie Medal (1998)
...less ",Skellig (Skellig #1),"[baby sister, Mina, Michael, Skellig]","[Fantasy, Fiction, Young Adult, Childrens, Childrens, Middle Grade, Magical Realism, Paranormal, Angels, Academic, School, Childrens, Juvenile, Fantasy, Supernatural]",1671.0,71.0,176.0,"[4245, 5200, 3735, 1303, 490]",3.76,,6.0,4.0,490.0,1303.0,3735.0,5200.0,4245.0,14973.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
696,Slaughterhouse-Five,tt0069280,http://www.imdb.com/title/tt0069280/,3200000,,,1972-03-15,"
Hugo Award Nominee for Best SF Novel (1970), Nebula Award Nominee for Best SF Novel (1970), National Book Award Finalist for Fiction (1970), Chicago Publishers' Award (1970)
",Slaughterhouse-Five,"[Billy Pilgrim, Kilgore Trout, Eliot Rosewater, Roland Weary, Paul Lazzaro, Edgar Derby, Robert Pilgrim, Valencia Merble, Barbara Pilgrim]","[Fiction, Classics, Science Fiction, War]",17953.0,242.0,215.0,"[340328, 280748, 143510, 43150, 23990]",4.05,1969-03-13,4.0,9.0,23990.0,43150.0,143510.0,280748.0,340328.0,831726.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098 days 00:00:00.000000000
697,Sleepers,tt0117665,http://www.imdb.com/title/tt0117665/,44000000,53300852,12305745.0,1996-10-18,,Sleepers,[],"[Fiction, Mystery, Crime, Thriller, Crime, True Crime]",520.0,33.0,399.0,"[4234, 3892, 1712, 291, 68]",4.17,1995-12-13,0.0,0.0,68.0,291.0,1712.0,3892.0,4234.0,10197.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310 days 00:00:00.000000000
698,Sleeping with the Enemy,tt0102945,http://www.imdb.com/title/tt0102945/,19000000,101599005,,1991-02-08,,Sleeping with the Enemy,[],"[Thriller, Fiction, Suspense, Media Tie In, Movies, Mystery, Mystery, Crime]",110.0,11.0,309.0,"[2597, 2197, 1611, 367, 101]",3.99,1987-12-13,0.0,0.0,101.0,367.0,1611.0,2197.0,2597.0,6873.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1153 days 00:00:00.000000000
699,Slimer,tt0124257,http://www.imdb.com/title/tt0124257/,,,,,,Slimer,[],"[Horror, Fiction]",11.0,4.0,0.0,"[16, 13, 21, 4, 5]",3.53,,0.0,0.0,5.0,4.0,21.0,13.0,16.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
700,Sliver,tt0108162,http://www.imdb.com/title/tt0108162/,40000000,36300000,12138283.0,1993-05-21,,Sliver,[],"[Fiction, Thriller, Horror, Suspense, Mystery]",120.0,45.0,261.0,"[189, 491, 847, 376, 98]",3.15,1991-12-13,0.0,0.0,98.0,376.0,847.0,491.0,189.0,2001.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,525 days 00:00:00.000000000
701,Smiley's People,tt0083480,http://www.imdb.com/title/tt0083480/,,,,,,Smiley's People (The Karla Trilogy #3),"[Peter Guillam, Toby Esterhase, Connie Sachs, Oliver Lacon, George Smiley]","[Spy Thriller, Espionage, Thriller, Fiction, Mystery]",548.0,118.0,397.0,"[10402, 8858, 3466, 509, 153]",4.23,1979-12-13,0.0,5.0,153.0,509.0,3466.0,8858.0,10402.0,23388.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
702,Smilla's Sense of Snow,tt0120152,http://www.imdb.com/title/tt0120152/,35000000,2221994,107108.0,1997-02-28,"
The Crime Writers' Association Silver Dagger for Fiction (1994), Dilys Award (1994), Glass Key Award (1993), Edgar Award Nominee for Best Novel (1994), Palle Rosenkrantz Prisen (1992)
",Smilla's Sense of Snow,[Smilla Jaspersen],"[Fiction, Mystery, Mystery, Crime, Thriller, Cultural, Denmark]",1639.0,135.0,469.0,"[7009, 11391, 7653, 2452, 901]",3.72,1992-12-13,5.0,1.0,901.0,2452.0,7653.0,11391.0,7009.0,29406.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538 days 00:00:00.000000000
703,Snow Falling on Cedars,tt0120834,http://www.imdb.com/title/tt0120834/,35000000,14378353,32135.0,2000-01-07,"
Anthony Award Nominee for Best First Novel (1995), PEN/Faulkner Award for Fiction (1995), American Booksellers Book Of The Year  Award for Adult Trade (1996), Martin Beck Award (1996), Barnes and Noble Discover Great New Writers Award (1994)
",Snow Falling on Cedars,"[Kabuo Miyamoto, Ishmael Chambers, Hatsue Miyamoto, Carl Heine]","[Fiction, Historical Fiction, Mystery, Historical]",3661.0,94.0,460.0,"[30815, 50313, 33833, 8586, 2367]",3.78,1994-12-13,5.0,4.0,2367.0,8586.0,33833.0,50313.0,30815.0,125914.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851 days 00:00:00.000000000
704,Snow Flower and the Secret Fan,tt1541995,http://www.imdb.com/title/tt1541995/,6000000,1348205,134005.0,,"
California Book Award Silver Medal for Fiction (2005), Abraham Lincoln Award Nominee (2008)
",Snow Flower and the Secret Fan,"[Snowflower, Lily]","[Fiction, Cultural, China, Cultural, Asia, Book Club, Adult Fiction, Adult]",15336.0,103.0,269.0,"[97654, 110440, 53656, 10864, 3107]",4.05,2005-12-13,2.0,2.0,3107.0,10864.0,53656.0,110440.0,97654.0,275721.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
705,Snow White & the Huntsman,tt1854513,http://www.imdb.com/title/tt1854513/,,218845,25264.0,,,Snow White & the Huntsman,[],"[Fantasy, Young Adult, Fantasy, Fairy Tales, Romance]",592.0,28.0,220.0,"[791, 1085, 1549, 664, 232]",3.36,2012-01-01,0.0,0.0,232.0,664.0,1549.0,1085.0,791.0,4321.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
706,Solaris,tt0307479,http://www.imdb.com/title/tt0307479/,47000000,14970038,6752722.0,2002-11-27,,Solaris,[],"[Science Fiction, Fiction, Classics, European Literature, Polish Literature]",2006.0,187.0,204.0,"[15709, 15837, 9184, 2692, 880]",3.97,1961-12-13,0.0,0.0,880.0,2692.0,9184.0,15837.0,15709.0,44302.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14959 days 00:00:00.000000000
707,Someone Was Watching,tt0358706,http://www.imdb.com/title/tt0358706/,,,,,"
Rebecca Caudill Young Reader's Book Award Nominee (1996)
",Someone Was Watching,[],"[Young Adult, Mystery, Academic, Read For School, Fiction, Childrens, Realistic Fiction, Young Adult, Teen]",74.0,10.0,224.0,"[196, 169, 117, 25, 7]",4.02,,1.0,0.0,7.0,25.0,117.0,169.0,196.0,514.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
708,Something Borrowed,tt0491152,http://www.imdb.com/title/tt0491152/,35000000,39026186,13945368.0,2011-05-06,,Something Borrowed (Darcy & Rachel #1),"[Hillary, Rachel White, Darcy Rhone, Dex Thaler, Ethan Ainsley, Marcus]","[Womens Fiction, Chick Lit, Romance, Fiction, Contemporary]",11342.0,62.0,322.0,"[129261, 141388, 100042, 28324, 15464]",3.82,2004-12-13,0.0,6.0,15464.0,28324.0,100042.0,141388.0,129261.0,414479.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2335 days 00:00:00.000000000
709,Something Wicked This Way Comes,tt0086336,http://www.imdb.com/title/tt0086336/,19000000,5656087,2423555.0,1983-04-29,,Something Wicked This Way Comes (Green Town #2),"[William Halloway, James Nightshade, Charles Halloway]","[Horror, Fantasy, Fiction, Classics, Science Fiction, Young Adult]",4239.0,127.0,215.0,"[22099, 25785, 15058, 3599, 1044]",3.95,1962-12-13,0.0,3.0,1044.0,3599.0,15058.0,25785.0,22099.0,67585.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7442 days 00:00:00.000000000
710,Sometimes a Great Notion,tt0067774,http://www.imdb.com/title/tt0067774/,3660000,,,1970-12-31,,Sometimes a Great Notion,[],"[Fiction, Classics, Literature, Novels]",1016.0,43.0,640.0,"[7824, 4807, 2240, 597, 216]",4.24,1964-01-01,0.0,0.0,216.0,597.0,2240.0,4807.0,7824.0,15684.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556 days 00:00:00.000000000
711,Somewhere In Time,tt0081534,http://www.imdb.com/title/tt0081534/,5100000,9709597,,1980-10-03,"
World Fantasy Award for Best Novel (1976)
",Somewhere In Time,"[Richard Collier, Elise McKenna]","[Science Fiction, Time Travel, Fiction, Fantasy, Romance, Historical Fiction, Science Fiction]",452.0,43.0,316.0,"[1794, 1865, 1233, 357, 128]",3.9,1975-12-13,1.0,2.0,128.0,357.0,1233.0,1865.0,1794.0,5377.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756 days 00:00:00.000000000
712,Sophie's Choice,tt0084707,http://www.imdb.com/title/tt0084707/,12000000,19962353,202131.0,1983-03-04,"
National Book Award for Fiction (Hardcover) (1980), National Book Critics Circle Award Nominee (1979)
",Sophie's Choice,"[Stingo, Nathan Landau, Sophie Zawistowska]","[Fiction, Classics, Historical Fiction, World War II, Holocaust, War]",1909.0,111.0,562.0,"[31360, 22746, 10219, 2551, 1178]",4.18,1979-12-13,2.0,3.0,1178.0,2551.0,10219.0,22746.0,31360.0,68054.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177 days 00:00:00.000000000
713,Sounder,tt0069303,http://www.imdb.com/title/tt0069303/,,,,,"
Newbery Medal (1970), Lewis Carroll Shelf Award (1970), Nene Award (1973), Dorothy Canfield Fisher Children's Book Award Nominee (1971)
",Sounder,[],"[Fiction, Historical Fiction, Young Adult, Classics, Childrens, Animals]",859.0,47.0,128.0,"[8698, 7965, 5546, 1301, 473]",3.96,1969-01-01,4.0,0.0,473.0,1301.0,5546.0,7965.0,8698.0,23983.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
714,Speak,tt0378793,http://www.imdb.com/title/tt0378793/,1000000,,,2004-01-20,"
Golden Kite Award for Fiction (1999), Edgar Award Nominee for Best Young Adult (2000), Michael L. Printz Award Nominee (2000), South Carolina Book Award for Young Adult Book Award (2002), Dorothy Canfield Fisher Children's Book Award Nominee (2001)
...more
Evergreen Teen Book Award (2002), Boston Globe-Horn Book Award (2000), Abraham Lincoln Award Nominee (2005), National Book Award Finalist for Young People's Literature (1999), Oklahoma Sequoyah Award for YA (2002)
...less ",Speak,"[Rachel Honeybourne (Beauty), Ivy Hall, Heather, Nichole Smythe Burnell, Melinda Sordino, Andy Evans, David Petrakis, Mr. Freeman]","[Young Adult, Fiction, Contemporary, Realistic Fiction]",17383.0,82.0,208.0,"[131001, 117613, 72176, 19964, 7374]",3.99,1999-12-13,9.0,8.0,7374.0,19964.0,72176.0,117613.0,131001.0,348128.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499 days 00:00:00.000000000
715,Sphere,tt0120184,http://www.imdb.com/title/tt0120184/,80000000,36976367,18586765.0,1998-02-13,,Sphere,"[Beth Halpern, Norman Johnson, Ted Fielding, Harry Adams]","[Science Fiction, Fiction, Thriller]",2133.0,116.0,371.0,"[31135, 46158, 38097, 9363, 1792]",3.75,1987-12-13,0.0,4.0,1792.0,9363.0,38097.0,46158.0,31135.0,126545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3715 days 00:00:00.000000000
716,Spud,tt1059969,http://www.imdb.com/title/tt1059969/,4000000,,,,"
South Africa’s Booksellers’ Choice Award (2006)
",Spud (Spud #1),[John 'Spud' Milton],"[Young Adult, Fiction, Humor, Cultural, Africa]",485.0,17.0,352.0,"[1723, 1787, 908, 193, 66]",4.05,2005-01-01,1.0,1.0,66.0,193.0,908.0,1787.0,1723.0,4677.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
717,Star Trek,tt0796366,http://www.imdb.com/title/tt0796366/,150000000,257730019,75204289.0,2009-05-08,,Star Trek (Star Trek: Movie Novelizations #1),"[Spock, James Tiberius Kirk, Leonard Horatio McCoy, Christopher Pike, Hikaru Sulu, Montgomery Scott, Pavel Chekov, Nyota Uhura]","[Media Tie In, Star Trek, Science Fiction, Fiction]",228.0,23.0,274.0,"[594, 737, 543, 144, 34]",3.83,2009-12-13,0.0,8.0,34.0,144.0,543.0,737.0,594.0,2052.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-219 days +00:00:00.000000000
718,Star Wars - Episode I: The Phantom Menace,tt0120915,http://www.imdb.com/title/tt0120915/,115000000,43456382,22469932.0,1999-05-19,,Star Wars - Episode I: The Phantom Menace (Star Wars: Novelizations #1),"[Sheev Palpatine, Maul, Qui-Gon Jinn, Padmé Amidala, Panaka, Shmi Skywalker, Obi-Wan Kenobi, Anakin Skywalker, Yoda]","[Media Tie In, Star Wars, Science Fiction, Fiction, Fantasy]",452.0,64.0,255.0,"[2788, 3424, 4150, 1576, 375]",3.54,1999-12-13,0.0,9.0,375.0,1576.0,4150.0,3424.0,2788.0,12313.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-208 days +00:00:00.000000000
